pregunta_id,pregunta,pregunta_name,articulo_id,embeding
1512,¿Quién paga la prima del seguro?,pregunta 1512,15,
1513,¿Qué mecanismos existen para garantizar que la indemnización del seguro se utiliza para la reconstrucción del edificio o conjunto?,pregunta 1513,15,
1514,¿En qué artículo de la ley se establece la obligatoriedad de las pólizas de seguro para edificios o conjuntos bajo el régimen de propiedad horizontal?,pregunta 1514,15,
1515,¿Qué otras normas legales se aplican a la distribución de la indemnización del seguro?,pregunta 1515,15,
2501,¿Qué criterios se utilizan para determinar la proporción de derechos de cada propietario sobre los bienes comunes?,pregunta 2501,25,
2502,¿Cómo se traduce la proporción de derechos en términos prácticos?,pregunta 2502,25,
2503,¿Cómo se asegura que la proporción de derechos sea justa y equitativa para todos los propietarios?,pregunta 2503,25,
2504,¿Cómo se calcula el porcentaje de participación en la asamblea general de propietarios?,pregunta 2504,25,
2505,¿Qué influencia tiene el porcentaje de participación en la toma de decisiones en la asamblea?,pregunta 2505,25,
2506,¿Qué mecanismos existen para asegurar la participación activa de todos los propietarios en la asamblea?,pregunta 2506,25,
2507,¿Cómo se determina el índice de participación para la contribución a las expensas comunes?,pregunta 2507,25,
2508,"¿Qué tipo de expensas comunes se consideran ""ordinarias"" y cuáles ""extraordinarias""?",pregunta 2508,25,
2509,¿Cómo se establecen los módulos de contribución para las expensas comunes?,pregunta 2509,25,
2510,¿Qué mecanismos existen para garantizar la transparencia y la equidad en el pago de las cuotas de administración?,pregunta 2510,25,
2511,"¿Qué tipo de bienes se consideran ""bienes comunes"" en un edificio o conjunto?",pregunta 2511,25,
2512,¿Cómo se regula la administración de los bienes comunes?,pregunta 2512,25,
2513,¿Qué tipo de conflictos pueden surgir en relación a la propiedad y administración de los bienes comunes?,pregunta 2513,25,
2514,¿Qué mecanismos de resolución de conflictos existen para estos casos?,pregunta 2514,25,
2601,¿Cómo se calculan los coeficientes de copropiedad en general?,pregunta 2601,26,
2602,¿Qué sucede con los coeficientes de copropiedad en casos específicos?,pregunta 2602,26,
2603,¿Qué es el área privada construida?,pregunta 2603,26,
2604,¿Qué es el área total privada del edificio o conjunto?,pregunta 2604,26,
2605,¿Cómo se determina el área privada libre?,pregunta 2605,26,
2606,¿Qué factores se utilizan para ponderar el área privada libre?,pregunta 2606,26,
2607,¿Cómo se calculan los coeficientes de copropiedad de parqueaderos y depósitos?,pregunta 2607,26,
2608,¿Qué significa ponderar los factores de área privada y destinación?,pregunta 2608,26,
2609,¿Qué tipo de destinación se considera para los parqueaderos y depósitos?,pregunta 2609,26,
2610,¿Qué importancia tiene el coeficiente de copropiedad?,pregunta 2610,26,
2611,¿Quién es responsable de definir los factores de ponderación para el área privada libre?,pregunta 2611,26,
2612,¿Qué sucede si no se define el área privada libre en el reglamento de propiedad horizontal?,pregunta 2612,26,
2613,¿Qué tipo de casos específicos se mencionan en la ley?,pregunta 2613,26,
2701,¿Qué factores se consideran para determinar los coeficientes de copropiedad en edificios de uso mixto y comerciales?,pregunta 2701,27,
2702,¿Cómo se pondera el área privada en relación con la destinación y características del bien en el cálculo de los coeficientes de copropiedad?,pregunta 2702,27,
2703,¿Qué criterios específicos deben incluirse en los reglamentos de propiedad horizontal para la determinación de los coeficientes de copropiedad?,pregunta 2703,27,
2704,¿Cómo se asegura la claridad y precisión en la expresión de los criterios de ponderación en los reglamentos de propiedad horizontal?,pregunta 2704,27,
2705,¿Qué relación existe entre el valor inicial y el valor comercial de los bienes de dominio particular?,pregunta 2705,27,
2706,¿En qué casos el valor inicial no coincide con el valor comercial de los bienes de dominio particular?,pregunta 2706,27,
2707,¿Cómo se determina el valor inicial en la práctica?,pregunta 2707,27,
2708,¿Qué implicaciones tiene la diferencia entre el valor inicial y el valor comercial para los propietarios?,pregunta 2708,27,
2709,¿Qué tipo de edificios o conjuntos están sujetos a la aplicación del artículo 27?,pregunta 2709,27,
2710,¿Cómo se asegura la aplicación justa y equitativa del artículo 27 en la práctica?,pregunta 2710,27,
2711,¿Qué mecanismos existen para resolver controversias relacionadas con la aplicación del artículo 27?,pregunta 2711,27,
2712,¿Qué ejemplos concretos de criterios de ponderación se pueden aplicar en la práctica?,pregunta 2712,27,
2713,¿Cómo se pueden evitar posibles conflictos o controversias en la determinación de los coeficientes de copropiedad?,pregunta 2713,27,
2714,¿Qué impacto tiene la determinación de los coeficientes de copropiedad en la gestión y administración del edificio?,pregunta 2714,27,
2715,¿Cómo se puede garantizar la transparencia y la participación de los propietarios en el proceso de determinación de los coeficientes de copropiedad?,pregunta 2715,27,
3001,¿Cuál es el porcentaje de interés de mora que se aplica por el retraso en el pago de expensas?,pregunta 3001,30,
3002,¿Cómo se calcula el interés de mora?,pregunta 3002,30,
3003,¿Puede la asamblea general establecer un interés de mora inferior al establecido en el reglamento?,pregunta 3003,30,
3004,¿Qué tipo de quórum se requiere para que la asamblea general establezca un interés de mora inferior?,pregunta 3004,30,
3005,¿En qué lugares del edificio o conjunto se puede publicar el incumplimiento del pago de expensas?,pregunta 3005,30,
3006,¿Qué tipo de información se publica sobre el incumplimiento?,pregunta 3006,30,
3007,¿Quién decide dónde se publica la información sobre el incumplimiento?,pregunta 3007,30,
3008,¿Cómo se garantiza que la información sobre el incumplimiento sea conocida por todos los copropietarios?,pregunta 3008,30,
3009,¿Qué tipo de información se incluye en el acta de la asamblea sobre los propietarios en mora?,pregunta 3009,30,
3010,¿Qué sentencia judicial avala la legalidad de la publicación del incumplimiento?,pregunta 3010,30,
3011,¿Qué tipo de limitaciones existen para la publicación del incumplimiento?,pregunta 3011,30,
3012,¿Qué tipo de información se considera legalmente publicable?,pregunta 3012,30,
3013,¿Qué tipo de edificios o conjuntos están sujetos a la aplicación de este artículo?,pregunta 3013,30,
3014,¿Qué tipo de expensas están sujetas a la aplicación de este artículo?,pregunta 3014,30,
3015,¿Qué tipo de sanciones se pueden aplicar a los propietarios que no cumplan con el pago de las expensas?,pregunta 3015,30,
3016,"¿Qué significa la expresión ""tránsito constante de visitantes""?",pregunta 3016,30,
3017,"¿Qué tipo de lugares se consideran ""lugares donde no exista tránsito constante de visitantes""?",pregunta 3017,30,
3018,"¿Qué tipo de información se considera ""debido conocimiento por parte de los copropietarios""?",pregunta 3018,30,
3301,¿Cuál es la naturaleza jurídica de la persona jurídica originada en la constitución de la propiedad horizontal?,pregunta 3301,33,
3302,¿Es una persona jurídica con o sin ánimo de lucro?,pregunta 3302,33,
3303,¿Qué tipo de actividades puede realizar esta persona jurídica?,pregunta 3303,33,
3304,¿Cómo se denomina la persona jurídica originada en la propiedad horizontal?,pregunta 3304,33,
3305,¿Dónde se ubica el domicilio de esta persona jurídica?,pregunta 3305,33,
3306,¿Qué impuestos no tiene que pagar la persona jurídica originada en la propiedad horizontal?,pregunta 3306,33,
3307,¿Por qué está exenta de estos impuestos?,pregunta 3307,33,
3308,¿Qué tipo de actividades están exentas de impuestos?,pregunta 3308,33,
3309,¿Qué sucede si algunos bienes de la persona jurídica generan renta para sufragar expensas comunes?,pregunta 3309,33,
3310,¿Afecta esto a su calidad de persona jurídica sin ánimo de lucro?,pregunta 3310,33,
3311,¿Qué sentencia de la Corte Constitucional confirma la naturaleza de la persona jurídica originada en la propiedad horizontal?,pregunta 3311,33,
3312,¿Qué artículo del Decreto 1333 de 1986 se relaciona con esta persona jurídica?,pregunta 3312,33,
3313,¿Cuáles son las obligaciones de la persona jurídica originada en la propiedad horizontal?,pregunta 3313,33,
3314,¿Cómo se administra esta persona jurídica?,pregunta 3314,33,
3315,¿Qué tipo de decisiones puede tomar la persona jurídica?,pregunta 3315,33,
3316,¿Qué relación tiene esta persona jurídica con los propietarios de las unidades inmobiliarias?,pregunta 3316,33,
3317,¿Qué tipo de conflictos pueden surgir en relación con esta persona jurídica?,pregunta 3317,33,
3401,¿Cuáles son las principales fuentes de ingresos para la persona jurídica según el Artículo 34?,pregunta 3401,34,
3402,"¿Qué se entiende por ""expensas comunes ordinarias y extraordinarias""?",pregunta 3402,34,
3403,¿Qué tipo de multas se consideran como recursos patrimoniales?,pregunta 3403,34,
3404,¿Cómo se gestiona el fondo de imprevistos?,pregunta 3404,34,
3405,¿Qué tipo de bienes e ingresos pueden adquirir o recibir las personas jurídicas para el cumplimiento de su objeto?,pregunta 3405,34,
3406,¿Existen límites o restricciones para la adquisición de bienes e ingresos por parte de la persona jurídica?,pregunta 3406,34,
3407,¿Cómo se relaciona el objeto de la persona jurídica con la adquisición de bienes e ingresos?,pregunta 3407,34,
3408,¿Qué tipo de actividades o proyectos pueden financiarse con los recursos patrimoniales?,pregunta 3408,34,
3409,¿Cómo se asegura que los recursos patrimoniales se utilicen para el cumplimiento del objeto de la persona jurídica?,pregunta 3409,34,
3410,¿Quién es responsable de la administración de los recursos patrimoniales de la persona jurídica?,pregunta 3410,34,
3411,¿Qué mecanismos existen para el control y la transparencia en la gestión de los recursos patrimoniales?,pregunta 3411,34,
3412,¿Qué tipo de información sobre los recursos patrimoniales debe ser pública?,pregunta 3412,34,
3413,¿Qué tipo de entidades jurídicas se encuentran sujetas a las disposiciones del Artículo 34?,pregunta 3413,34,
3414,¿Existen otras normas o leyes que complementan o modifican las disposiciones del Artículo 34?,pregunta 3414,34,
3415,¿Cómo se han interpretado las disposiciones del Artículo 34 en la jurisprudencia?,pregunta 3415,34,
3601,¿Quién es responsable de la dirección y administración de una persona jurídica en el contexto de propiedad horizontal?,pregunta 3601,36,
3602,"¿Qué roles tienen la asamblea general de propietarios, el consejo de administración y el administrador de edificio o conjunto en la gestión de la propiedad horizontal?",pregunta 3602,36,
3603,¿Qué excepción se establece para las propiedades horizontales conformadas por 5 o menos unidades de Viviendas de Interés Social y Viviendas de Interés Prioritario en cuanto a la administración?,pregunta 3603,36,
3604,¿Qué funciones debe ejercer el administrador designado en las propiedades horizontales con 5 o menos unidades de VIS y VIP?,pregunta 3604,36,
3605,¿Qué sucede si no se designa un administrador en las propiedades horizontales con 5 o menos unidades de VIS y VIP?,pregunta 3605,36,
3606,¿Qué tipo de responsabilidad tienen los propietarios en caso de actuar como administradores conjuntos en las propiedades horizontales con 5 o menos unidades de VIS y VIP?,pregunta 3606,36,
3607,¿Qué establece el Capítulo XI de la Ley 675 de 2001 en relación a la administración de propiedades horizontales?,pregunta 3607,36,
3608,¿Cuáles son las diferencias en la administración de una propiedad horizontal con más de 5 unidades y una con 5 o menos unidades de VIS y VIP?,pregunta 3608,36,
3609,¿Qué ventajas o desventajas tiene la designación de un administrador único en comparación con la administración conjunta por parte de los propietarios?,pregunta 3609,36,
3610,¿Cómo se designa un administrador en una propiedad horizontal con 5 o menos unidades de VIS y VIP?,pregunta 3610,36,
3611,¿Qué tipo de obligaciones y responsabilidades tiene un administrador de edificio o conjunto?,pregunta 3611,36,
3612,¿Qué mecanismos existen para resolver conflictos entre los propietarios en relación a la administración de la propiedad horizontal?,pregunta 3612,36,
4001,¿Cuándo se realiza la reunión ordinaria de la asamblea?,pregunta 4001,40,
4002,¿Dónde se realiza la reunión ordinaria?,pregunta 4002,40,
4003,¿A qué hora se realiza la reunión ordinaria?,pregunta 4003,40,
4004,¿En qué casos se puede realizar una reunión sin convocatoria previa?,pregunta 4004,40,
4005,"¿Qué día, hora y lugar se puede realizar la reunión sin convocatoria?",pregunta 4005,40,
4006,¿Qué limitaciones existen para la reunión sin convocatoria?,pregunta 4006,40,
4007,¿Qué es un período presupuestal?,pregunta 4007,40,
4008,¿Qué son los coeficientes de copropiedad?,pregunta 4008,40,
4009,¿Qué son las mayorías calificadas del Artículo 40?,pregunta 4009,40,
4010,¿Qué pasa si no se cumple con las mayorías calificadas en una reunión sin convocatoria?,pregunta 4010,40,
4011,¿Qué tipo de decisiones se pueden tomar en una reunión ordinaria?,pregunta 4011,40,
4012,¿Qué tipo de decisiones se pueden tomar en una reunión sin convocatoria?,pregunta 4012,40,
4101,¿Qué sucede si la primera asamblea general de propietarios no alcanza el quórum necesario para sesionar?,pregunta 4101,41,
4102,¿Cuándo se llevará a cabo la segunda reunión?,pregunta 4102,41,
4103,¿A qué hora se llevará a cabo la segunda reunión?,pregunta 4103,41,
4104,¿Qué norma establece la fecha y hora de la segunda reunión?,pregunta 4104,41,
4105,¿Qué sucede si el reglamento de propiedad horizontal establece una fecha o hora diferente para la segunda reunión?,pregunta 4105,41,
4106,¿Qué se necesita para que la segunda reunión sea válida?,pregunta 4106,41,
4107,¿Es necesario un porcentaje específico de coeficientes representados para que la segunda reunión sea válida?,pregunta 4107,41,
4108,"¿Qué significa ""número plural de propietarios""?",pregunta 4108,41,
4109,¿Puede la segunda reunión tomar decisiones válidas sin importar el porcentaje de coeficientes representados?,pregunta 4109,41,
4110,¿Qué información debe incluirse en la convocatoria de la segunda reunión?,pregunta 4110,41,
4111,¿Se debe mencionar en la convocatoria lo establecido en el Artículo 41?,pregunta 4111,41,
4112,¿Qué tipo de decisiones se pueden tomar en la segunda reunión?,pregunta 4112,41,
4113,¿Se aplica este artículo a todas las comunidades de propietarios?,pregunta 4113,41,
4114,¿Hay excepciones a este artículo?,pregunta 4114,41,
4115,¿Qué consecuencias tiene no cumplir con lo establecido en este artículo?,pregunta 4115,41,
5201,¿Quién ejerce como administrador del edificio o conjunto hasta que el órgano competente lo elija?,pregunta 5201,52,
5202,¿Puede el propietario inicial contratar a un tercero para la gestión del edificio o conjunto?,pregunta 5202,52,
5203,¿Qué porcentaje de coeficientes de copropiedad debe ser enajenado para que cese la gestión del propietario inicial?,pregunta 5203,52,
5204,¿Qué debe hacer el propietario inicial una vez se haya vendido el 51% de los coeficientes de copropiedad?,pregunta 5204,52,
5205,¿Cuánto tiempo tienen los propietarios para reunirse y elegir al administrador definitivo?,pregunta 5205,52,
5206,¿Qué pasa si los propietarios no se reúnen para elegir al administrador dentro del plazo establecido?,pregunta 5206,52,
5207,¿Quién nombra al administrador definitivo?,pregunta 5207,52,
5208,¿Qué tipo de órgano competente se menciona en el artículo?,pregunta 5208,52,
5209,¿Qué son los coeficientes de copropiedad y cómo se calculan?,pregunta 5209,52,
5210,¿Qué tipo de responsabilidades tiene el administrador del edificio o conjunto?,pregunta 5210,52,
5211,¿Qué tipo de decisiones puede tomar la asamblea de propietarios?,pregunta 5211,52,
5401,¿Cuál es el quórum mínimo necesario para que el consejo de administración pueda tomar decisiones válidas?,pregunta 5401,54,
5402,¿Puede el reglamento de propiedad horizontal establecer un quórum superior al de la mayoría de los miembros del consejo?,pregunta 5402,54,
5403,¿Qué sucede si no se alcanza el quórum mínimo para una decisión?,pregunta 5403,54,
5404,"¿Cómo se define la ""mayoría de los miembros"" del consejo de administración?",pregunta 5404,54,
5405,¿Se considera la presencia física o la participación por videoconferencia para determinar el quórum?,pregunta 5405,54,
5406,¿Tienen los coeficientes de copropiedad alguna influencia en la toma de decisiones del consejo de administración?,pregunta 5406,54,
5407,¿Se consideran los coeficientes de copropiedad para determinar el quórum necesario?,pregunta 5407,54,
5408,¿Qué papel juegan los coeficientes de copropiedad en las decisiones del consejo de administración?,pregunta 5408,54,
5409,¿Qué tipo de quórum superior puede establecer el reglamento de propiedad horizontal?,pregunta 5409,54,
5410,¿Dónde se puede consultar el reglamento de propiedad horizontal para conocer el quórum específico?,pregunta 5410,54,
5411,¿Puede el consejo de administración modificar el quórum establecido en el reglamento de propiedad horizontal?,pregunta 5411,54,
5412,¿Qué tipo de decisiones puede tomar el consejo de administración con la presencia y votos de la mayoría de sus miembros?,pregunta 5412,54,
5413,¿Existen excepciones a la regla de la mayoría para la toma de decisiones del consejo de administración?,pregunta 5413,54,
5414,¿Cómo se registran las decisiones tomadas por el consejo de administración?,pregunta 5414,54,
5415,¿Qué mecanismos existen para impugnar las decisiones del consejo de administración?,pregunta 5415,54,
5416,¿Cuál es el objetivo del Artículo 54?,pregunta 5416,54,
5417,¿Qué tipo de situaciones pueden surgir si no se cumple con el quórum establecido?,pregunta 5417,54,
5418,¿Cómo se puede garantizar la transparencia y la participación en las decisiones del consejo de administración?,pregunta 5418,54,
5501,¿Cuáles son las funciones principales del Consejo de Administración en relación a la persona jurídica?,pregunta 5501,55,
5502,¿Qué tipo de determinaciones puede tomar el Consejo de Administración para que la persona jurídica cumpla sus fines?,pregunta 5502,55,
5503,"¿Cómo se define la ""persona jurídica"" en este contexto?",pregunta 5503,55,
5504,¿Qué tipo de decisiones no puede tomar el Consejo de Administración?,pregunta 5504,55,
5505,¿Quién compone el Consejo de Administración y cómo se elige?,pregunta 5505,55,
5506,¿Qué tipo de responsabilidad tiene el Consejo de Administración ante la persona jurídica y sus miembros?,pregunta 5506,55,
5507,¿Qué tipo de información sobre el Consejo de Administración se encuentra en el Reglamento de Propiedad Horizontal?,pregunta 5507,55,
5508,¿Cómo se relaciona el Reglamento de Propiedad Horizontal con el Artículo 55?,pregunta 5508,55,
5509,¿Qué tipo de normas y procedimientos establece el Reglamento de Propiedad Horizontal para el funcionamiento del Consejo de Administración?,pregunta 5509,55,
5510,¿Cómo se puede acceder al Reglamento de Propiedad Horizontal?,pregunta 5510,55,
5511,¿Cuáles son los fines de la persona jurídica en este contexto?,pregunta 5511,55,
5512,"¿Qué tipo de entidad es la persona jurídica (asociación, cooperativa, etc.)?",pregunta 5512,55,
5513,¿Qué tipo de obligaciones tiene la persona jurídica con sus miembros?,pregunta 5513,55,
5514,¿Cómo se relaciona la persona jurídica con el Consejo de Administración?,pregunta 5514,55,
5515,¿Qué tipo de conflictos pueden surgir entre el Consejo de Administración y los miembros de la persona jurídica?,pregunta 5515,55,
5516,¿Cómo se resuelven los conflictos entre el Consejo de Administración y los miembros de la persona jurídica?,pregunta 5516,55,
5517,¿Qué tipo de sanciones puede recibir el Consejo de Administración por incumplimiento de sus funciones?,pregunta 5517,55,
5701,¿Cuáles son las funciones del Revisor Fiscal en Colombia?,pregunta 5701,57,
5702,¿Qué ley regula las funciones del Revisor Fiscal?,pregunta 5702,57,
5703,¿Qué tipo de operaciones debe controlar el Revisor Fiscal?,pregunta 5703,57,
5704,¿Qué tipo de persona jurídica requiere un Revisor Fiscal?,pregunta 5704,57,
5705,¿Qué tipo de sanciones puede recibir un Revisor Fiscal por incumplimiento de sus funciones?,pregunta 5705,57,
5706,¿Qué establece la Ley 43 de 1990 sobre el Revisor Fiscal?,pregunta 5706,57,
5707,"¿Qué modificaciones, adiciones o complementos ha recibido la Ley 43 de 1990 en relación al Revisor Fiscal?",pregunta 5707,57,
5708,¿Cómo se relaciona la Ley 43 de 1990 con la Sentencia C-738 de 2002?,pregunta 5708,57,
5709,¿Qué aspectos de la Ley 43 de 1990 fueron declarados exequibles por la Sentencia C-738 de 2002?,pregunta 5709,57,
5710,¿Qué impacto tuvo la Sentencia C-738 de 2002 en las funciones del Revisor Fiscal?,pregunta 5710,57,
5711,¿Qué tipo de control ejerce la Corte Constitucional sobre las leyes relacionadas con el Revisor Fiscal?,pregunta 5711,57,
5712,¿Qué establece el Artículo 57 de la ley en relación al Revisor Fiscal?,pregunta 5712,57,
5713,¿Cómo se relaciona el Artículo 57 con las funciones del Revisor Fiscal?,pregunta 5713,57,
5714,¿Qué otras disposiciones de la ley se relacionan con el Artículo 57?,pregunta 5714,57,
5715,¿Qué tipo de formación académica se requiere para ser Revisor Fiscal en Colombia?,pregunta 5715,57,
5716,¿Cuáles son los principales desafíos que enfrenta el Revisor Fiscal en la actualidad?,pregunta 5716,57,
5717,¿Qué tipo de herramientas y tecnologías utilizan los Revisor Fiscal en su trabajo?,pregunta 5717,57,
5718,¿Cómo se puede mejorar el control de las operaciones de las personas jurídicas en Colombia?,pregunta 5718,57,
6001,¿Qué procedimientos específicos del reglamento de propiedad horizontal se deben seguir para imponer sanciones?,pregunta 6001,60,
6002,"¿Cómo se garantiza el debido proceso, el derecho de defensa y contradicción e impugnación en la imposición de sanciones?",pregunta 6002,60,
6003,"¿Qué criterios se deben considerar al valorar la intencionalidad, imprudencia o negligencia en la acción que motivó la sanción?",pregunta 6003,60,
6004,"¿Cómo se aplican los criterios de proporcionalidad y graduación de las sanciones, teniendo en cuenta la gravedad de la infracción, el daño causado y la reincidencia?",pregunta 6004,60,
6005,¿Qué tipo de conductas se consideran sancionables según el reglamento de propiedad horizontal?,pregunta 6005,60,
6006,¿Cómo se especifica en el reglamento la sanción correspondiente a cada conducta?,pregunta 6006,60,
6007,¿Cómo se establece la duración razonable de las sanciones previstas en los numerales 1 y 2 del artículo precedente de la ley?,pregunta 6007,60,
6008,¿Qué tipo de sanciones se contemplan en la ley para las infracciones al reglamento de propiedad horizontal?,pregunta 6008,60,
6009,¿Qué mecanismos de apelación o revisión existen para las sanciones impuestas?,pregunta 6009,60,
6010,¿Cómo se asegura la ley que las sanciones sean justas y proporcionales a la infracción cometida?,pregunta 6010,60,
6011,¿Qué ejemplos concretos de conductas sancionables se pueden encontrar en el reglamento de propiedad horizontal?,pregunta 6011,60,
6012,¿Cómo se puede garantizar la transparencia y la imparcialidad en el proceso de imposición de sanciones?,pregunta 6012,60,
6013,¿Qué tipo de mecanismos de resolución de conflictos se pueden utilizar para evitar la imposición de sanciones?,pregunta 6013,60,
6301,¿Qué son las **[inserta el término que falta en la definición]**?,pregunta 6301,63,
6302,¿Cuáles son los elementos que caracterizan a estos conjuntos de edificios?,pregunta 6302,63,
6303,¿Qué tipo de áreas comunes se comparten en estos conjuntos?,pregunta 6303,63,
6304,¿Cómo se financian las expensas comunes en estos conjuntos?,pregunta 6304,63,
6305,¿Qué tipo de servicios públicos comunitarios se incluyen en las expensas comunes?,pregunta 6305,63,
6306,¿Qué tipo de controles de ingreso se utilizan en estos conjuntos?,pregunta 6306,63,
6307,¿Qué relación tiene el Artículo 63 con la definición de **[inserta el término que falta en la definición]**?,pregunta 6307,63,
6308,¿Qué información adicional sobre **[inserta el término que falta en la definición]** proporciona el Artículo 63?,pregunta 6308,63,
6309,¿Qué ventajas y desventajas tienen estos conjuntos de edificios?,pregunta 6309,63,
6310,¿Qué tipo de personas suelen vivir en estos conjuntos?,pregunta 6310,63,
6311,¿Cómo se gestionan estos conjuntos?,pregunta 6311,63,
6312,¿Qué tipo de normas y reglamentos se aplican en estos conjuntos?,pregunta 6312,63,
6313,¿Qué tipo de conflictos pueden surgir en estos conjuntos?,pregunta 6313,63,
6501,¿Qué tipo de vías de acceso vehicular deben tener las Unidades Inmobiliarias Cerradas?,pregunta 6501,65,
6502,¿Qué tipo de iluminación y señalización se requiere en las vías de acceso?,pregunta 6502,65,
6503,¿Quién es responsable de mantener la iluminación y señalización de las vías de acceso?,pregunta 6503,65,
6504,¿Hay especificaciones sobre el ancho o tipo de superficie de las vías de acceso?,pregunta 6504,65,
6505,¿Se permite el acceso de vehículos de carga o solo vehículos particulares?,pregunta 6505,65,
6506,¿Qué tipo de áreas de circulación peatonal deben tener las Unidades Inmobiliarias Cerradas?,pregunta 6506,65,
6507,¿Qué tipo de iluminación y señalización se requiere en las áreas de circulación peatonal?,pregunta 6507,65,
6508,¿Quién es responsable de mantener la iluminación y señalización de las áreas de circulación peatonal?,pregunta 6508,65,
6509,¿Hay especificaciones sobre el ancho o tipo de superficie de las áreas de circulación peatonal?,pregunta 6509,65,
6510,¿Se permite el acceso de bicicletas en las áreas de circulación peatonal?,pregunta 6510,65,
6511,"¿Qué normas higiénicas, de aseo y ventilación deben cumplir las áreas de circulación interna y común de los edificios?",pregunta 6511,65,
6512,¿Quién es responsable de mantener las áreas de circulación interna y común en condiciones higiénicas y de aseo?,pregunta 6512,65,
6513,¿Hay especificaciones sobre la frecuencia de limpieza de las áreas de circulación interna y común?,pregunta 6513,65,
6514,¿Qué tipo de sistema de ventilación se requiere en las áreas de circulación interna y común?,pregunta 6514,65,
6515,¿Hay especificaciones sobre la iluminación de las áreas de circulación interna y común?,pregunta 6515,65,
6516,¿Qué tipo de Unidades Inmobiliarias Cerradas están sujetas a este artículo?,pregunta 6516,65,
6517,"¿Dónde se pueden encontrar las normas higiénicas, de aseo y ventilación específicas que se mencionan en el artículo?",pregunta 6517,65,
6518,¿Qué sanciones se aplican en caso de incumplimiento de este artículo?,pregunta 6518,65,
6519,¿Hay algún organismo o entidad responsable de la aplicación y control de este artículo?,pregunta 6519,65,
6601,¿Qué criterios se utilizan para determinar el tamaño de las áreas comunes en una Unidad Inmobiliaria Cerrada?,pregunta 6601,66,
6602,¿Qué tipos de actividades deben ser posibles en las áreas comunes?,pregunta 6602,66,
6603,¿En qué casos se pueden disminuir las exigencias de áreas comunes?,pregunta 6603,66,
6604,"¿Cómo se define ""garantizar de otra manera el derecho a la práctica del deporte y a la recreación""?",pregunta 6604,66,
6605,¿Quién es responsable de la administración y mantenimiento de las áreas comunes?,pregunta 6605,66,
6606,¿Quién tiene la autoridad para establecer las reglas de uso de las áreas comunes?,pregunta 6606,66,
6607,¿Qué tipo de reglamentación interna se puede esperar para las áreas comunes?,pregunta 6607,66,
6608,¿Cómo se resuelven las disputas sobre el uso de las áreas comunes?,pregunta 6608,66,
6609,¿Qué derechos tienen los propietarios de las unidades respecto al uso de las áreas comunes?,pregunta 6609,66,
6610,¿Existen limitaciones o restricciones al uso de las áreas comunes para actividades comerciales o lucrativas?,pregunta 6610,66,
6611,¿Qué tipo de unidades inmobiliarias cerradas están sujetas a este artículo?,pregunta 6611,66,
6612,¿Qué tipo de impacto tiene este artículo en el diseño y la construcción de unidades inmobiliarias cerradas?,pregunta 6612,66,
6613,¿Cómo se asegura el cumplimiento de este artículo?,pregunta 6613,66,
6614,¿Existen ejemplos concretos de cómo se aplica este artículo en la práctica?,pregunta 6614,66,
6701,¿Qué tipo de áreas sociales deben tener las Unidades Inmobiliarias Cerradas?,pregunta 6701,67,
6702,¿Cuál es el propósito de estas áreas sociales?,pregunta 6702,67,
6703,¿Quién puede utilizar las áreas sociales?,pregunta 6703,67,
6704,¿Quién define las reglas para el uso de las áreas sociales?,pregunta 6704,67,
6705,¿Cómo se comunica la reglamentación a los residentes?,pregunta 6705,67,
6706,¿Qué tipo de reglas se pueden establecer para el uso de las áreas sociales?,pregunta 6706,67,
6707,¿Qué rol tiene el administrador en la gestión de las áreas sociales?,pregunta 6707,67,
6708,¿Cómo se pueden comunicar los residentes con el administrador para solicitar el uso de las áreas sociales?,pregunta 6708,67,
6709,¿Quién es responsable de la seguridad y el orden en las áreas sociales?,pregunta 6709,67,
6710,¿Qué sucede si un residente no cumple con las reglas para el uso de las áreas sociales?,pregunta 6710,67,
6711,¿Cómo se pueden resolver las disputas relacionadas con el uso de las áreas sociales?,pregunta 6711,67,
6712,¿Cómo se pueden mejorar las áreas sociales para que sean más atractivas para los residentes?,pregunta 6712,67,
6801,¿Qué tipo de vegetación se utilizará en las áreas libres engramadas y arborizadas?,pregunta 6801,68,
6802,¿Qué porcentaje del área total de la Unidad Inmobiliaria Cerrada estará destinado a áreas libres?,pregunta 6802,68,
6803,¿Cómo se asegurará el cuidado y mantenimiento de las áreas libres?,pregunta 6803,68,
6804,¿Qué tipo de actividades recreativas se podrán realizar en las áreas libres?,pregunta 6804,68,
6805,¿Se considerarán las necesidades de accesibilidad para personas con discapacidad en el diseño de las áreas libres?,pregunta 6805,68,
6806,¿Cuáles son los criterios para determinar si las dimensiones de la Unidad Inmobiliaria Cerrada permiten la construcción de un parque común interno?,pregunta 6806,68,
6807,¿Qué tipo de instalaciones y servicios se incluirán en los parques comunes internos?,pregunta 6807,68,
6808,¿Quién será responsable del diseño y construcción de los parques comunes internos?,pregunta 6808,68,
6809,¿Cómo se garantizará la seguridad y el mantenimiento de los parques comunes internos?,pregunta 6809,68,
6810,¿Se permitirá el acceso a los parques comunes internos a personas que no sean residentes de la Unidad Inmobiliaria Cerrada?,pregunta 6810,68,
6811,¿Qué otros artículos del reglamento o ley se relacionan con el Artículo 68?,pregunta 6811,68,
